fips,county_zip_file_name,roads_length,intersections
13261,tl_2019_13261_roads.zip,1144194.61,1441
13263,tl_2019_13263_roads.zip,1076394.025,1495
13265,tl_2019_13265_roads.zip,652194.5974,715
13267,tl_2019_13267_roads.zip,3250723.678,7220
13269,tl_2019_13269_roads.zip,1398621.679,2152
13271,tl_2019_13271_roads.zip,1662148.636,2424
13273,tl_2019_13273_roads.zip,1521804.796,2165
13275,tl_2019_13275_roads.zip,2162895.286,4722
13277,tl_2019_13277_roads.zip,1811213.83,4722
13279,tl_2019_13279_roads.zip,1348674.284,2111
13281,tl_2019_13281_roads.zip,771902.4983,1807
13283,tl_2019_13283_roads.zip,1077703.268,1979
13285,tl_2019_13285_roads.zip,1436681.32,2595
13287,tl_2019_13287_roads.zip,1344190.178,1843
13289,tl_2019_13289_roads.zip,1035448.713,2006
13291,tl_2019_13291_roads.zip,1747181.251,3713
13293,tl_2019_13293_roads.zip,1144116.674,1892
13295,tl_2019_13295_roads.zip,2002857.957,4503
13297,tl_2019_13297_roads.zip,1754137.639,3149
13299,tl_2019_13299_roads.zip,3015042.291,5769
13301,tl_2019_13301_roads.zip,1270448.743,1746
13303,tl_2019_13303_roads.zip,2083315.205,2683
13305,tl_2019_13305_roads.zip,2726361.129,4294
13307,tl_2019_13307_roads.zip,915811.6568,1376
13309,tl_2019_13309_roads.zip,1206755.889,1641
13311,tl_2019_13311_roads.zip,1233408.128,2523
13313,tl_2019_13313_roads.zip,1891095.901,5267
13315,tl_2019_13315_roads.zip,1641999.959,2162
13317,tl_2019_13317_roads.zip,1582721.518,2007
13319,tl_2019_13319_roads.zip,1112745.176,1640
13321,tl_2019_13321_roads.zip,1933083.989,2863
15001,tl_2019_15001_roads.zip,7354055.869,21440
15003,tl_2019_15003_roads.zip,3943296.633,18178
15005,tl_2019_15005_roads.zip,16214.93035,113
15007,tl_2019_15007_roads.zip,1527612.24,5260
15009,tl_2019_15009_roads.zip,2051304.657,5909
16001,tl_2019_16001_roads.zip,7187378.467,31652
16003,tl_2019_16003_roads.zip,7508735.205,14433
16005,tl_2019_16005_roads.zip,2880949.051,7777
16007,tl_2019_16007_roads.zip,2408955.775,3700
16009,tl_2019_16009_roads.zip,2515626.203,3409
16011,tl_2019_16011_roads.zip,6228061.006,10584
16013,tl_2019_16013_roads.zip,3641753.42,6159
16015,tl_2019_16015_roads.zip,7012420.234,12135
16017,tl_2019_16017_roads.zip,6351298.281,10188
16019,tl_2019_16019_roads.zip,5996805.507,15462
16021,tl_2019_16021_roads.zip,3714893.201,5036
16023,tl_2019_16023_roads.zip,1731836.719,1765
16025,tl_2019_16025_roads.zip,2757052.325,4709
16027,tl_2019_16027_roads.zip,4619339.642,14039
16029,tl_2019_16029_roads.zip,3520851.824,4910
16031,tl_2019_16031_roads.zip,5784194.799,7457
16033,tl_2019_16033_roads.zip,6517920.983,13714
16035,tl_2019_16035_roads.zip,6936381.547,7654
16037,tl_2019_16037_roads.zip,4328822.212,3437
16039,tl_2019_16039_roads.zip,7625504.275,15765
16041,tl_2019_16041_roads.zip,2480348.967,5305
16043,tl_2019_16043_roads.zip,5898094.011,9669
16045,tl_2019_16045_roads.zip,1853462.496,3328
16047,tl_2019_16047_roads.zip,2921986.78,7950
16049,tl_2019_16049_roads.zip,11103974.47,9447
16051,tl_2019_16051_roads.zip,3766984.782,5664
16053,tl_2019_16053_roads.zip,3355204.198,8664
16055,tl_2019_16055_roads.zip,6300598.787,12467
16057,tl_2019_16057_roads.zip,3076943.143,4258
16059,tl_2019_16059_roads.zip,10894969.45,20521
16061,tl_2019_16061_roads.zip,1197441.643,1214
16063,tl_2019_16063_roads.zip,3704877.446,6306
16065,tl_2019_16065_roads.zip,2395689.298,5389
16067,tl_2019_16067_roads.zip,4090381.916,9839
16069,tl_2019_16069_roads.zip,2519389.381,3766
16071,tl_2019_16071_roads.zip,2534006.708,3588
16073,tl_2019_16073_roads.zip,11999557.29,14798
16075,tl_2019_16075_roads.zip,1482942.411,3458
16077,tl_2019_16077_roads.zip,3173874.818,4462
16079,tl_2019_16079_roads.zip,6875574.143,5200
16081,tl_2019_16081_roads.zip,2260071.315,5755
16083,tl_2019_16083_roads.zip,6242684.088,13258
16085,tl_2019_16085_roads.zip,8363980.039,15860
16087,tl_2019_16087_roads.zip,2274571.125,2809
17001,tl_2019_17001_roads.zip,5731924.632,12522
17003,tl_2019_17003_roads.zip,864365.4971,1706
17005,tl_2019_17005_roads.zip,2138156.905,4651
17007,tl_2019_17007_roads.zip,1471622.215,2598
17009,tl_2019_17009_roads.zip,1316432.96,4074
17011,tl_2019_17011_roads.zip,7509454.433,17973
17013,tl_2019_17013_roads.zip,746633.9505,1219
17015,tl_2019_17015_roads.zip,1643153.461,3272
17017,tl_2019_17017_roads.zip,1329890.641,2813
17019,tl_2019_17019_roads.zip,5929933.925,12984
17021,tl_2019_17021_roads.zip,4611959.095,8874
17023,tl_2019_17023_roads.zip,3179228.456,7057
17025,tl_2019_17025_roads.zip,3231194.547,6167
17027,tl_2019_17027_roads.zip,3182918.475,7356
17029,tl_2019_17029_roads.zip,3870446.265,8416
17031,tl_2019_17031_roads.zip,22711237.86,116834
17033,tl_2019_17033_roads.zip,2261738.553,4496
17035,tl_2019_17035_roads.zip,2191436.692,4201
17037,tl_2019_17037_roads.zip,2727854.754,4688
17039,tl_2019_17039_roads.zip,3019961.157,7145
17041,tl_2019_17041_roads.zip,2348825.921,5848
17043,tl_2019_17043_roads.zip,6336320.838,27018
17045,tl_2019_17045_roads.zip,4197918.88,13324
17047,tl_2019_17047_roads.zip,1356584.068,2864
17049,tl_2019_17049_roads.zip,3626645.942,6968
17051,tl_2019_17051_roads.zip,3530753.531,7057
17053,tl_2019_17053_roads.zip,2344524.306,2983
17055,tl_2019_17055_roads.zip,2360620.151,5960
17057,tl_2019_17057_roads.zip,2900930.156,5402
17059,tl_2019_17059_roads.zip,1291182.397,2200
17061,tl_2019_17061_roads.zip,2118974.068,4546
17063,tl_2019_17063_roads.zip,3544198.723,13883
17065,tl_2019_17065_roads.zip,1888675.231,2604
17067,tl_2019_17067_roads.zip,3264528.667,5201
17069,tl_2019_17069_roads.zip,555488.3148,975
17071,tl_2019_17071_roads.zip,1437827.28,2365
17073,tl_2019_17073_roads.zip,3317706.633,5821
17075,tl_2019_17075_roads.zip,8368818.394,15832
17077,tl_2019_17077_roads.zip,2754294.957,7155
17079,tl_2019_17079_roads.zip,2407391.854,3876
17081,tl_2019_17081_roads.zip,4445519.126,11048
17083,tl_2019_17083_roads.zip,1748865.79,3888
17085,tl_2019_17085_roads.zip,2489018.943,4443
17087,tl_2019_17087_roads.zip,1063588.751,1692
17089,tl_2019_17089_roads.zip,5205144.963,16294
17091,tl_2019_17091_roads.zip,4704195.365,10605
17093,tl_2019_17093_roads.zip,2344452.189,7851
17095,tl_2019_17095_roads.zip,3325777.781,6257
17097,tl_2019_17097_roads.zip,6813804.79,27405
17099,tl_2019_17099_roads.zip,5909968.326,11805
17101,tl_2019_17101_roads.zip,2165985.669,5313
17103,tl_2019_17103_roads.zip,3110781.037,5091
17105,tl_2019_17105_roads.zip,4835621.238,7646
17107,tl_2019_17107_roads.zip,4137326.832,8933
17109,tl_2019_17109_roads.zip,4067020.071,7603
17111,tl_2019_17111_roads.zip,4405472.147,14893
17113,tl_2019_17113_roads.zip,7620975.048,16246
17115,tl_2019_17115_roads.zip,3841785.655,8657
17117,tl_2019_17117_roads.zip,3969744.701,9842
17119,tl_2019_17119_roads.zip,5019741.932,13717
17121,tl_2019_17121_roads.zip,4733371.654,11186
17123,tl_2019_17123_roads.zip,1906216.803,4569
17125,tl_2019_17125_roads.zip,3197511.88,6636
17127,tl_2019_17127_roads.zip,1322783.577,2980
17129,tl_2019_17129_roads.zip,1672763.966,3779
17131,tl_2019_17131_roads.zip,2223016.562,3321
17133,tl_2019_17133_roads.zip,1506996.916,2840
17135,tl_2019_17135_roads.zip,5035740.249,10693
17137,tl_2019_17137_roads.zip,2434910.248,4426
17139,tl_2019_17139_roads.zip,1764380.996,3835
17141,tl_2019_17141_roads.zip,3220446.118,5778
17143,tl_2019_17143_roads.zip,3635702.174,9423
17145,tl_2019_17145_roads.zip,1547740.897,3046
17147,tl_2019_17147_roads.zip,2240212.469,4308
17149,tl_2019_17149_roads.zip,4094625.259,10590
17151,tl_2019_17151_roads.zip,738307.7934,913
17153,tl_2019_17153_roads.zip,734161.6353,1408
17155,tl_2019_17155_roads.zip,918593.6484,2276
17157,tl_2019_17157_roads.zip,2448135.788,4587
17159,tl_2019_17159_roads.zip,3214471.556,6913
17161,tl_2019_17161_roads.zip,2772000.258,8311
17163,tl_2019_17163_roads.zip,5095275.038,16144
17165,tl_2019_17165_roads.zip,2272538.634,5024
17167,tl_2019_17167_roads.zip,5240680.099,14145
17169,tl_2019_17169_roads.zip,1529623.964,2544
17171,tl_2019_17171_roads.zip,1188530.21,2404
17173,tl_2019_17173_roads.zip,3925756.752,9355
17175,tl_2019_17175_roads.zip,1315020.621,1940
17177,tl_2019_17177_roads.zip,2602918.838,4301
17179,tl_2019_17179_roads.zip,4911200.403,15343
17181,tl_2019_17181_roads.zip,1358170.291,2529
17183,tl_2019_17183_roads.zip,6138891.726,22228
17185,tl_2019_17185_roads.zip,1545594.524,6381
17187,tl_2019_17187_roads.zip,3290981.006,5337
17189,tl_2019_17189_roads.zip,1845403.846,2757
17191,tl_2019_17191_roads.zip,3060755.423,4361
17193,tl_2019_17193_roads.zip,2567683.099,7159
17195,tl_2019_17195_roads.zip,3227007.251,8586
17197,tl_2019_17197_roads.zip,8225064.767,28497
17199,tl_2019_17199_roads.zip,2498473.842,7507
17201,tl_2019_17201_roads.zip,4080707.752,14577
17203,tl_2019_17203_roads.zip,2742777.743,7429
18001,tl_2019_18001_roads.zip,1888816.946,2915
18003,tl_2019_18003_roads.zip,5286444.868,16209
18005,tl_2019_18005_roads.zip,2619559.159,9824
18007,tl_2019_18007_roads.zip,1720849.039,3276
18009,tl_2019_18009_roads.zip,1307891.909,2582
18011,tl_2019_18011_roads.zip,3083135.825,9300
18013,tl_2019_18013_roads.zip,1282843.005,2572
18015,tl_2019_18015_roads.zip,1870013.573,4129
18017,tl_2019_18017_roads.zip,2229636.288,5040
18019,tl_2019_18019_roads.zip,2330157.744,7069
18021,tl_2019_18021_roads.zip,1849577.249,3528
18023,tl_2019_18023_roads.zip,1676756.703,2685
18025,tl_2019_18025_roads.zip,1471948.449,3296
18027,tl_2019_18027_roads.zip,1866806.165,3778
18029,tl_2019_18029_roads.zip,1735551.733,5291
18031,tl_2019_18031_roads.zip,1717289.275,3537
18033,tl_2019_18033_roads.zip,1730520.159,2909
18035,tl_2019_18035_roads.zip,3426522.813,9746
18037,tl_2019_18037_roads.zip,2026751.931,4496
18039,tl_2019_18039_roads.zip,3281198.33,10167
18041,tl_2019_18041_roads.zip,1169047.03,3599
18043,tl_2019_18043_roads.zip,1012740.519,2795
18045,tl_2019_18045_roads.zip,1956952.521,3688
18047,tl_2019_18047_roads.zip,1676966.175,2864
18049,tl_2019_18049_roads.zip,2038903.694,3298
18051,tl_2019_18051_roads.zip,2612169.79,6459
18053,tl_2019_18053_roads.zip,3337589.899,7912
18055,tl_2019_18055_roads.zip,2607743.395,5920
18057,tl_2019_18057_roads.zip,4657152.156,15802
18059,tl_2019_18059_roads.zip,3170409.359,7808
18061,tl_2019_18061_roads.zip,1933671.067,3358
18063,tl_2019_18063_roads.zip,2746745.779,8388
18065,tl_2019_18065_roads.zip,1886481.142,3368
18067,tl_2019_18067_roads.zip,2377371.837,7164
18069,tl_2019_18069_roads.zip,1817343.293,3271
18071,tl_2019_18071_roads.zip,1912238.452,4034
18073,tl_2019_18073_roads.zip,3195997.809,5109
18075,tl_2019_18075_roads.zip,1923233.431,2597
18077,tl_2019_18077_roads.zip,1806915.933,3730
18079,tl_2019_18079_roads.zip,1757646.695,3713
18081,tl_2019_18081_roads.zip,2832021.763,12915
18083,tl_2019_18083_roads.zip,2698268.335,6337
18085,tl_2019_18085_roads.zip,2851885.19,7261
18087,tl_2019_18087_roads.zip,1770200.497,3887
18089,tl_2019_18089_roads.zip,4893250.855,18860
18091,tl_2019_18091_roads.zip,2910571.14,7247
18093,tl_2019_18093_roads.zip,2338062.842,6833
18095,tl_2019_18095_roads.zip,3908304.118,11025
18097,tl_2019_18097_roads.zip,7015846.686,30685
18099,tl_2019_18099_roads.zip,2520922.035,4507
18101,tl_2019_18101_roads.zip,1842793.418,3262
18103,tl_2019_18103_roads.zip,2197357.718,4110
18105,tl_2019_18105_roads.zip,2203649.329,7230
18107,tl_2019_18107_roads.zip,3104025.364,6428
18109,tl_2019_18109_roads.zip,3076376.993,11328
18111,tl_2019_18111_roads.zip,1870231.123,3299
18113,tl_2019_18113_roads.zip,2402960.684,4753
18115,tl_2019_18115_roads.zip,293862.9006,511
18117,tl_2019_18117_roads.zip,1774723.044,4082
18119,tl_2019_18119_roads.zip,2489927.834,7677
18121,tl_2019_18121_roads.zip,1932547.207,3555
18123,tl_2019_18123_roads.zip,1601503.779,4114
18125,tl_2019_18125_roads.zip,1502351.102,2879
18127,tl_2019_18127_roads.zip,3048524.861,9633
18129,tl_2019_18129_roads.zip,2115798.504,4567
18131,tl_2019_18131_roads.zip,2970383.687,4931
18133,tl_2019_18133_roads.zip,2013723.667,4173
18135,tl_2019_18135_roads.zip,2366924.306,6154
18137,tl_2019_18137_roads.zip,1898200.089,3964
18139,tl_2019_18139_roads.zip,1829873.081,2714
18141,tl_2019_18141_roads.zip,3905563.863,14898
18143,tl_2019_18143_roads.zip,1124569.752,2439
18145,tl_2019_18145_roads.zip,2184066.187,4502
18147,tl_2019_18147_roads.zip,2148747.4,4519
18149,tl_2019_18149_roads.zip,1791406.96,4870
18151,tl_2019_18151_roads.zip,1890017.48,6905
18153,tl_2019_18153_roads.zip,2026288.271,3750
18155,tl_2019_18155_roads.zip,739202.0925,970
18157,tl_2019_18157_roads.zip,2719157.212,7278
18159,tl_2019_18159_roads.zip,1312257.92,1772
18161,tl_2019_18161_roads.zip,970124.0644,2338
18163,tl_2019_18163_roads.zip,2241460.453,7143
18165,tl_2019_18165_roads.zip,1284804.993,3729
18167,tl_2019_18167_roads.zip,3247089.609,11770
18169,tl_2019_18169_roads.zip,3723382.014,11849
18171,tl_2019_18171_roads.zip,1495395.533,2647
18173,tl_2019_18173_roads.zip,2356842.971,6003
18175,tl_2019_18175_roads.zip,1912811.801,3382
18177,tl_2019_18177_roads.zip,2013913.549,3722
18179,tl_2019_18179_roads.zip,2115031.315,3120
18181,tl_2019_18181_roads.zip,2524988.305,6567
18183,tl_2019_18183_roads.zip,2146359.49,3765
19001,tl_2019_19001_roads.zip,2617768.133,2996
19003,tl_2019_19003_roads.zip,1711171.99,1585
19005,tl_2019_19005_roads.zip,1966819.612,2118
19007,tl_2019_19007_roads.zip,1667720.664,2875
19009,tl_2019_19009_roads.zip,1724857.286,1804
19011,tl_2019_19011_roads.zip,3262977.086,4980
19013,tl_2019_19013_roads.zip,3150636.188,6745
19015,tl_2019_19015_roads.zip,2574939.427,4545
19017,tl_2019_19017_roads.zip,1749296.592,2110
19019,tl_2019_19019_roads.zip,2356926.049,3301
19021,tl_2019_19021_roads.zip,2805153.782,2986
19023,tl_2019_19023_roads.zip,2272844.611,2541
19025,tl_2019_19025_roads.zip,2679149.941,2538
19027,tl_2019_19027_roads.zip,2804579.635,4058
19029,tl_2019_19029_roads.zip,2240510.592,3290
19031,tl_2019_19031_roads.zip,2525674.549,3559
19033,tl_2019_19033_roads.zip,2706679.458,4238
19035,tl_2019_19035_roads.zip,2398703.471,2529
19037,tl_2019_19037_roads.zip,2049339.82,2324
19039,tl_2019_19039_roads.zip,1754956.254,2755
19041,tl_2019_19041_roads.zip,2278475.72,2171
19043,tl_2019_19043_roads.zip,2752589.341,3026
19045,tl_2019_19045_roads.zip,3028251.778,4652
19047,tl_2019_19047_roads.zip,3077243.299,3689
19049,tl_2019_19049_roads.zip,2656203.165,5766
19051,tl_2019_19051_roads.zip,1496314.021,1888
19053,tl_2019_19053_roads.zip,1816837.66,3064
19055,tl_2019_19055_roads.zip,2047112.036,2541
19057,tl_2019_19057_roads.zip,2294953.711,5443
19059,tl_2019_19059_roads.zip,1932144.096,3223
19061,tl_2019_19061_roads.zip,2287033.63,4971
19063,tl_2019_19063_roads.zip,1636974.763,1978
19065,tl_2019_19065_roads.zip,2810935.341,3886
19067,tl_2019_19067_roads.zip,2206723.566,3307
19069,tl_2019_19069_roads.zip,2577715.846,2863
19071,tl_2019_19071_roads.zip,2203823.231,3278
19073,tl_2019_19073_roads.zip,2363101.728,2444
19075,tl_2019_19075_roads.zip,3090528.185,3581
19077,tl_2019_19077_roads.zip,2275974.349,3101
19079,tl_2019_19079_roads.zip,2297455.426,2517
19081,tl_2019_19081_roads.zip,2455891.14,2448
19083,tl_2019_19083_roads.zip,2185976.435,2646
19085,tl_2019_19085_roads.zip,2442019.684,2686
19087,tl_2019_19087_roads.zip,1971276.581,3453
19089,tl_2019_19089_roads.zip,1596640.376,1892
19091,tl_2019_19091_roads.zip,2026841.368,2860
19093,tl_2019_19093_roads.zip,1782511.908,2019
19095,tl_2019_19095_roads.zip,2325129.767,3112
19097,tl_2019_19097_roads.zip,2316314.754,3330
19099,tl_2019_19099_roads.zip,2791842.481,4853
19101,tl_2019_19101_roads.zip,1717567.296,3184
19103,tl_2019_19103_roads.zip,3280032.333,6965
19105,tl_2019_19105_roads.zip,1842441.889,2444
19107,tl_2019_19107_roads.zip,1937836.165,2607
19109,tl_2019_19109_roads.zip,4237466.591,4443
19111,tl_2019_19111_roads.zip,2041870.569,3449
19113,tl_2019_19113_roads.zip,4494730.56,10925
19115,tl_2019_19115_roads.zip,1465188.747,2530
19117,tl_2019_19117_roads.zip,1679491.155,2641
19119,tl_2019_19119_roads.zip,2536025.396,2270
19121,tl_2019_19121_roads.zip,2276306.918,3447
19123,tl_2019_19123_roads.zip,2500319.895,3829
19125,tl_2019_19125_roads.zip,2103945.069,3819
19127,tl_2019_19127_roads.zip,2398408.735,3346
19129,tl_2019_19129_roads.zip,1739902.778,2693
19131,tl_2019_19131_roads.zip,1817637.426,1875
19133,tl_2019_19133_roads.zip,2241604.48,2154
19135,tl_2019_19135_roads.zip,1406693.533,2113
19137,tl_2019_19137_roads.zip,1897652.974,3081
19139,tl_2019_19139_roads.zip,1812551.279,3174
19141,tl_2019_19141_roads.zip,2368103.563,2546
19143,tl_2019_19143_roads.zip,1899772.44,2293
19145,tl_2019_19145_roads.zip,2923077.595,5058
19147,tl_2019_19147_roads.zip,2163240.959,3141
19149,tl_2019_19149_roads.zip,3722994.679,4172
19151,tl_2019_19151_roads.zip,2471356.92,2744
19153,tl_2019_19153_roads.zip,5495634.896,21053
19155,tl_2019_19155_roads.zip,3890879.286,6885
19157,tl_2019_19157_roads.zip,2265044.469,2827
19159,tl_2019_19159_roads.zip,1837695.395,2271
19161,tl_2019_19161_roads.zip,2365415.859,2274
19163,tl_2019_19163_roads.zip,3543330.664,16124
19165,tl_2019_19165_roads.zip,2050857.962,2421
19167,tl_2019_19167_roads.zip,3373960.598,3892
19169,tl_2019_19169_roads.zip,2999830.905,6505
19171,tl_2019_19171_roads.zip,2556256.508,3125
19173,tl_2019_19173_roads.zip,2041055.322,2676
19175,tl_2019_19175_roads.zip,1863848.147,3037
19177,tl_2019_19177_roads.zip,1820930.779,2739
19179,tl_2019_19179_roads.zip,2117224.148,4470
19181,tl_2019_19181_roads.zip,2156292.966,3303
19183,tl_2019_19183_roads.zip,2105836.211,2606
19185,tl_2019_19185_roads.zip,1989265.485,2646
19187,tl_2019_19187_roads.zip,3125535.79,5047
19189,tl_2019_19189_roads.zip,1874279.669,1869
19191,tl_2019_19191_roads.zip,2363344.301,3152
19193,tl_2019_19193_roads.zip,4381141.595,10549
19195,tl_2019_19195_roads.zip,1948973.228,2387
19197,tl_2019_19197_roads.zip,2398088.725,2700
20001,tl_2019_20001_roads.zip,2154384.819,3886
20003,tl_2019_20003_roads.zip,1863697.184,1876
20005,tl_2019_20005_roads.zip,1789561.485,2571
20007,tl_2019_20007_roads.zip,2368484.364,2667
20009,tl_2019_20009_roads.zip,3269544.936,2960
20011,tl_2019_20011_roads.zip,2271402.429,4297
20013,tl_2019_20013_roads.zip,2022740.637,2109
20015,tl_2019_20015_roads.zip,4847002.831,7733
20017,tl_2019_20017_roads.zip,1261987.453,2052
20019,tl_2019_20019_roads.zip,1452061.352,1862
20021,tl_2019_20021_roads.zip,2402236.855,4494
20023,tl_2019_20023_roads.zip,2547375.264,2435
20025,tl_2019_20025_roads.zip,2371790.781,3092
20027,tl_2019_20027_roads.zip,2597273.163,3100
20029,tl_2019_20029_roads.zip,4223834.981,4563
20031,tl_2019_20031_roads.zip,2874865.765,3275
20033,tl_2019_20033_roads.zip,1419234.542,1990
20035,tl_2019_20035_roads.zip,4170841.731,6633
20037,tl_2019_20037_roads.zip,2546298.561,5494
20039,tl_2019_20039_roads.zip,2179263.575,3157
20041,tl_2019_20041_roads.zip,3414185.752,4940
20043,tl_2019_20043_roads.zip,1248810.517,1788
20045,tl_2019_20045_roads.zip,2777562.997,6522
20047,tl_2019_20047_roads.zip,1986222.328,2663
20049,tl_2019_20049_roads.zip,1387007.932,1727
20051,tl_2019_20051_roads.zip,3771475.036,7923
20053,tl_2019_20053_roads.zip,2106668.64,3222
20055,tl_2019_20055_roads.zip,3687150.375,4206
20057,tl_2019_20057_roads.zip,3855461.776,4604
20059,tl_2019_20059_roads.zip,2311850.897,4232
20061,tl_2019_20061_roads.zip,1386335.506,3801
20063,tl_2019_20063_roads.zip,2736636.521,1996
20065,tl_2019_20065_roads.zip,2613022.073,3023
20067,tl_2019_20067_roads.zip,2062627.894,2384
20069,tl_2019_20069_roads.zip,2651721.291,2968
20071,tl_2019_20071_roads.zip,2234316.895,2035
20073,tl_2019_20073_roads.zip,4589559.941,8476
20075,tl_2019_20075_roads.zip,2195924.209,2154
20077,tl_2019_20077_roads.zip,2579814.329,2869
20079,tl_2019_20079_roads.zip,3693177.697,5883
20081,tl_2019_20081_roads.zip,2087879.085,2109
20083,tl_2019_20083_roads.zip,2195536.15,1811
20085,tl_2019_20085_roads.zip,2250836.798,2181
20087,tl_2019_20087_roads.zip,2113066.643,4294
20089,tl_2019_20089_roads.zip,2742949.748,4329
20091,tl_2019_20091_roads.zip,6305617.484,29507
20093,tl_2019_20093_roads.zip,2980215.569,4304
20095,tl_2019_20095_roads.zip,3002457.628,3404
20097,tl_2019_20097_roads.zip,1710161.726,2487
20099,tl_2019_20099_roads.zip,3399747.438,6518
20101,tl_2019_20101_roads.zip,1849749.032,1985
20103,tl_2019_20103_roads.zip,2760428.121,7325
20105,tl_2019_20105_roads.zip,1937198.139,3024
20107,tl_2019_20107_roads.zip,2355206.122,4486
20109,tl_2019_20109_roads.zip,1790536.502,1534
20111,tl_2019_20111_roads.zip,3086583.685,4445
20113,tl_2019_20113_roads.zip,3758123.916,5980
20115,tl_2019_20115_roads.zip,3755714.347,5082
20117,tl_2019_20117_roads.zip,3140949.188,3963
20119,tl_2019_20119_roads.zip,2150460.076,2941
20121,tl_2019_20121_roads.zip,2375657.727,4510
20123,tl_2019_20123_roads.zip,1983230.169,2427
20125,tl_2019_20125_roads.zip,3278718.693,8588
20127,tl_2019_20127_roads.zip,2009731.286,2539
20129,tl_2019_20129_roads.zip,1866610.175,2362
20131,tl_2019_20131_roads.zip,2764370.347,4346
20133,tl_2019_20133_roads.zip,2034159.538,2322
20135,tl_2019_20135_roads.zip,2531393.777,3561
20137,tl_2019_20137_roads.zip,2485936.632,2517
20139,tl_2019_20139_roads.zip,2415453.695,3376
20141,tl_2019_20141_roads.zip,2468289.466,2619
20143,tl_2019_20143_roads.zip,2076781.761,1704
20145,tl_2019_20145_roads.zip,2490775.551,4272
20147,tl_2019_20147_roads.zip,2937067.85,3784
20149,tl_2019_20149_roads.zip,2597323.203,4485
20151,tl_2019_20151_roads.zip,2955460.587,2850
20153,tl_2019_20153_roads.zip,2431193.841,2868
20155,tl_2019_20155_roads.zip,8172632,11708
20157,tl_2019_20157_roads.zip,2991665.968,3097
20159,tl_2019_20159_roads.zip,2694988.182,3381
20161,tl_2019_20161_roads.zip,1997006.212,5664
20163,tl_2019_20163_roads.zip,2773518.791,3074
20165,tl_2019_20165_roads.zip,2376207.946,4253
20167,tl_2019_20167_roads.zip,3004599.276,3752
20169,tl_2019_20169_roads.zip,2898952.332,5026
20171,tl_2019_20171_roads.zip,1825579.49,3065
20173,tl_2019_20173_roads.zip,8641520.94,28212
20175,tl_2019_20175_roads.zip,2793092.697,4123
20177,tl_2019_20177_roads.zip,3381180.289,9187
20179,tl_2019_20179_roads.zip,2725711.432,3258
20181,tl_2019_20181_roads.zip,2745526.84,3185
20183,tl_2019_20183_roads.zip,2816919.102,2723
20185,tl_2019_20185_roads.zip,3350980.561,3723
20187,tl_2019_20187_roads.zip,1555826.75,1407
20189,tl_2019_20189_roads.zip,2243561.779,2058
20191,tl_2019_20191_roads.zip,4265851.684,5761
20193,tl_2019_20193_roads.zip,3199405.956,2728
20195,tl_2019_20195_roads.zip,2366960.024,2703
20197,tl_2019_20197_roads.zip,1972281.284,2540
20199,tl_2019_20199_roads.zip,1637365.028,1330
20201,tl_2019_20201_roads.zip,3059659.703,3016
20203,tl_2019_20203_roads.zip,1973469.162,2113
20205,tl_2019_20205_roads.zip,1998194.082,4346
20207,tl_2019_20207_roads.zip,1464785.351,1565
20209,tl_2019_20209_roads.zip,2395887.722,13522
21001,tl_2019_21001_roads.zip,1392033.023,2474
21003,tl_2019_21003_roads.zip,1106498.965,2359
21005,tl_2019_21005_roads.zip,596742.0331,849
21007,tl_2019_21007_roads.zip,649388.7759,752
21009,tl_2019_21009_roads.zip,1352176.661,1478
21011,tl_2019_21011_roads.zip,876906.4563,1155
21013,tl_2019_21013_roads.zip,1185043.126,3397
21015,tl_2019_21015_roads.zip,1228932.708,2995
21017,tl_2019_21017_roads.zip,792283.2381,1432
21019,tl_2019_21019_roads.zip,1106460.804,4646
21021,tl_2019_21021_roads.zip,730139.0018,1594
21023,tl_2019_21023_roads.zip,412348.1981,425
21025,tl_2019_21025_roads.zip,1032121.647,966
21027,tl_2019_21027_roads.zip,1697953.156,2873
21029,tl_2019_21029_roads.zip,1227785.115,3356
21031,tl_2019_21031_roads.zip,985343.4108,1353
21033,tl_2019_21033_roads.zip,859295.3174,1451
21035,tl_2019_21035_roads.zip,1688860.012,3840
21037,tl_2019_21037_roads.zip,883148.2541,2555
21039,tl_2019_21039_roads.zip,514183.5588,577
21041,tl_2019_21041_roads.zip,314081.3176,693
21043,tl_2019_21043_roads.zip,1760530.709,4616
21045,tl_2019_21045_roads.zip,1417315.442,1560
21047,tl_2019_21047_roads.zip,1941708.186,4677
21049,tl_2019_21049_roads.zip,895785.2627,2140
21051,tl_2019_21051_roads.zip,1273239.88,1561
21053,tl_2019_21053_roads.zip,462024.812,786
21055,tl_2019_21055_roads.zip,962491.6262,1260
21057,tl_2019_21057_roads.zip,587942.47,649
21059,tl_2019_21059_roads.zip,1887659.614,6016
21061,tl_2019_21061_roads.zip,981844.9926,1427
21063,tl_2019_21063_roads.zip,646280.1089,864
21065,tl_2019_21065_roads.zip,901934.7849,1859
21067,tl_2019_21067_roads.zip,2213300.683,6546
21069,tl_2019_21069_roads.zip,1157854.296,1503
21071,tl_2019_21071_roads.zip,1436403.385,4719
21073,tl_2019_21073_roads.zip,1060985.069,2499
21075,tl_2019_21075_roads.zip,351307.1721,469
21077,tl_2019_21077_roads.zip,266939.5031,412
21079,tl_2019_21079_roads.zip,734272.7495,1266
