fips,county_zip_file_name,roads_length,intersections
31077,tl_2014_31077_roads.zip,1156807.204,2083
31079,tl_2014_31079_roads.zip,4462947.203,15716
31081,tl_2014_31081_roads.zip,2181005.866,2983
31083,tl_2014_31083_roads.zip,1726712.458,3241
31085,tl_2014_31085_roads.zip,1258175.461,1447
31087,tl_2014_31087_roads.zip,1645662.259,2164
31089,tl_2014_31089_roads.zip,4579674.127,4765
31091,tl_2014_31091_roads.zip,350577.9327,267
31093,tl_2014_31093_roads.zip,2020398.434,2736
31095,tl_2014_31095_roads.zip,1921477.278,1667
31097,tl_2014_31097_roads.zip,1334302.924,2839
31099,tl_2014_31099_roads.zip,1650572.254,1521
31101,tl_2014_31101_roads.zip,1974540.758,2892
31103,tl_2014_31103_roads.zip,1428348.269,1788
31105,tl_2014_31105_roads.zip,2144096.455,2659
31107,tl_2014_31107_roads.zip,2715298.185,4300
31109,tl_2014_31109_roads.zip,4856135.487,12410
31111,tl_2014_31111_roads.zip,5400205.928,9647
31113,tl_2014_31113_roads.zip,633365.1687,746
31115,tl_2014_31115_roads.zip,552258.8899,699
31117,tl_2014_31117_roads.zip,550169.1454,366
31119,tl_2014_31119_roads.zip,2473727.718,5316
31121,tl_2014_31121_roads.zip,1906755.1,2879
31123,tl_2014_31123_roads.zip,2544293.123,4651
31125,tl_2014_31125_roads.zip,1278371.256,2501
31127,tl_2014_31127_roads.zip,1436466.392,2520
31129,tl_2014_31129_roads.zip,1860428.711,3573
31131,tl_2014_31131_roads.zip,3809694.671,6108
31133,tl_2014_31133_roads.zip,1321694.429,1714
31135,tl_2014_31135_roads.zip,1993102.498,2665
31137,tl_2014_31137_roads.zip,2343168.506,3330
31139,tl_2014_31139_roads.zip,1665643.656,2146
31141,tl_2014_31141_roads.zip,2821919.828,4871
31143,tl_2014_31143_roads.zip,1772621.505,1890
31145,tl_2014_31145_roads.zip,2111554.656,4088
31147,tl_2014_31147_roads.zip,1700339.878,3515
31149,tl_2014_31149_roads.zip,1092919.568,1252
31151,tl_2014_31151_roads.zip,2185291.914,2418
31153,tl_2014_31153_roads.zip,2501555.81,12191
31155,tl_2014_31155_roads.zip,2867055.677,4785
31157,tl_2014_31157_roads.zip,4807756.037,13242
31159,tl_2014_31159_roads.zip,2806292.605,3536
31161,tl_2014_31161_roads.zip,4560518.813,7176
31163,tl_2014_31163_roads.zip,1660709.267,3232
31165,tl_2014_31165_roads.zip,2463513.638,2677
31167,tl_2014_31167_roads.zip,1414485.154,1529
31169,tl_2014_31169_roads.zip,1831438.685,2060
31171,tl_2014_31171_roads.zip,416924.1062,351
31173,tl_2014_31173_roads.zip,1480299.878,2996
31175,tl_2014_31175_roads.zip,1616198.445,3556
31177,tl_2014_31177_roads.zip,1676868.298,3640
31179,tl_2014_31179_roads.zip,1604047.965,2344
31181,tl_2014_31181_roads.zip,1805216.569,2372
31183,tl_2014_31183_roads.zip,603587.8489,605
31185,tl_2014_31185_roads.zip,2329249.489,3451
32001,tl_2014_32001_roads.zip,5605446.912,8608
32003,tl_2014_32003_roads.zip,20364128.05,141569
32005,tl_2014_32005_roads.zip,2166362.209,5619
32007,tl_2014_32007_roads.zip,22561787.48,32828
32009,tl_2014_32009_roads.zip,4079720.071,5345
32011,tl_2014_32011_roads.zip,4898611.326,5252
32013,tl_2014_32013_roads.zip,13380729.38,19287
32015,tl_2014_32015_roads.zip,7312484.01,10926
32017,tl_2014_32017_roads.zip,10484814.82,12291
32019,tl_2014_32019_roads.zip,4594630.479,11206
32021,tl_2014_32021_roads.zip,5043209.198,8620
32023,tl_2014_32023_roads.zip,24346416.96,40797
32027,tl_2014_32027_roads.zip,8323058.143,10568
32029,tl_2014_32029_roads.zip,908651.3043,2812
32031,tl_2014_32031_roads.zip,8861185.544,22612
32033,tl_2014_32033_roads.zip,14720000.91,26792
32510,tl_2014_32510_roads.zip,712098.197,3001
33001,tl_2014_33001_roads.zip,2000607.185,6552
33003,tl_2014_33003_roads.zip,3553870.728,11503
33005,tl_2014_33005_roads.zip,2812466.303,7645
33007,tl_2014_33007_roads.zip,3951992.515,6682
33009,tl_2014_33009_roads.zip,3738630.943,8331
33011,tl_2014_33011_roads.zip,5346459.627,16535
33013,tl_2014_33013_roads.zip,3286316.832,7274
33015,tl_2014_33015_roads.zip,4247915.082,13284
33017,tl_2014_33017_roads.zip,1775940.354,5502
33019,tl_2014_33019_roads.zip,1740494.764,4169
34001,tl_2014_34001_roads.zip,5492880.267,21110
34003,tl_2014_34003_roads.zip,4844013.601,21253
34005,tl_2014_34005_roads.zip,6725000.743,22311
34007,tl_2014_34007_roads.zip,3954040.614,19411
34009,tl_2014_34009_roads.zip,2274813.015,10050
34011,tl_2014_34011_roads.zip,3472024.467,9796
34013,tl_2014_34013_roads.zip,3004252.287,15065
34015,tl_2014_34015_roads.zip,3625647.857,14202
34017,tl_2014_34017_roads.zip,1215649.245,7965
34019,tl_2014_34019_roads.zip,2964103.182,6738
34021,tl_2014_34021_roads.zip,2781893.054,10950
34023,tl_2014_34023_roads.zip,5318200.312,28066
34025,tl_2014_34025_roads.zip,6778358.083,30627
34027,tl_2014_34027_roads.zip,4802735.337,16703
34029,tl_2014_34029_roads.zip,7554532.491,32305
34031,tl_2014_34031_roads.zip,2631261.999,12126
34033,tl_2014_34033_roads.zip,1924153.48,4005
34035,tl_2014_34035_roads.zip,3254337.422,10881
34037,tl_2014_34037_roads.zip,3658814.266,10769
34039,tl_2014_34039_roads.zip,2459363.924,12283
34041,tl_2014_34041_roads.zip,2187063.601,6080
35001,tl_2014_35001_roads.zip,7229939.2,33493
35003,tl_2014_35003_roads.zip,8499533.956,8654
35005,tl_2014_35005_roads.zip,18454572.71,31916
35006,tl_2014_35006_roads.zip,8743760.582,17171
35007,tl_2014_35007_roads.zip,8623654.523,12858
35009,tl_2014_35009_roads.zip,5157517.757,7564
35011,tl_2014_35011_roads.zip,5025901.032,7192
35013,tl_2014_35013_roads.zip,10122608.35,30960
35015,tl_2014_35015_roads.zip,19124382.92,62361
35017,tl_2014_35017_roads.zip,5011059.322,7024
35019,tl_2014_35019_roads.zip,4632481.731,5126
35021,tl_2014_35021_roads.zip,4555658.459,5591
35023,tl_2014_35023_roads.zip,3274315.034,3517
35025,tl_2014_35025_roads.zip,16487635.97,40713
35027,tl_2014_35027_roads.zip,5588888.601,9860
35028,tl_2014_35028_roads.zip,426376.0063,1290
35029,tl_2014_35029_roads.zip,6493264.399,14808
35031,tl_2014_35031_roads.zip,16616357.85,44621
35033,tl_2014_35033_roads.zip,3773758.98,5145
35035,tl_2014_35035_roads.zip,10747357.78,13811
35037,tl_2014_35037_roads.zip,5190697.205,7796
35039,tl_2014_35039_roads.zip,17455623.45,37450
35041,tl_2014_35041_roads.zip,3346789.348,4702
35043,tl_2014_35043_roads.zip,10633940.01,27140
35045,tl_2014_35045_roads.zip,20058351.3,62510
35047,tl_2014_35047_roads.zip,8947515.872,16329
35049,tl_2014_35049_roads.zip,5923654.628,15119
35051,tl_2014_35051_roads.zip,4749299.421,4890
35053,tl_2014_35053_roads.zip,9476132.236,12750
35055,tl_2014_35055_roads.zip,6171073.955,17743
35057,tl_2014_35057_roads.zip,7116601.882,14836
35059,tl_2014_35059_roads.zip,8768596.122,10140
35061,tl_2014_35061_roads.zip,2716882.629,6869
36001,tl_2014_36001_roads.zip,3512844.617,10522
36003,tl_2014_36003_roads.zip,3749791.108,5012
36005,tl_2014_36005_roads.zip,1420104.741,8313
36007,tl_2014_36007_roads.zip,3740405.439,8423
36009,tl_2014_36009_roads.zip,4872613.207,7828
36011,tl_2014_36011_roads.zip,3300140.778,5262
36013,tl_2014_36013_roads.zip,5372402.737,10646
36015,tl_2014_36015_roads.zip,2121402.898,4228
36017,tl_2014_36017_roads.zip,2875706.702,3689
36019,tl_2014_36019_roads.zip,3211674.058,5600
36021,tl_2014_36021_roads.zip,2914784.715,6713
36023,tl_2014_36023_roads.zip,1856926.683,2413
36025,tl_2014_36025_roads.zip,4334010.84,5621
36027,tl_2014_36027_roads.zip,5098955.519,12365
36029,tl_2014_36029_roads.zip,7697546.068,19882
36031,tl_2014_36031_roads.zip,3934293.652,9934
36033,tl_2014_36033_roads.zip,4102813.213,8717
36035,tl_2014_36035_roads.zip,1520204.56,3226
36037,tl_2014_36037_roads.zip,2019743.872,3278
36039,tl_2014_36039_roads.zip,2260433.028,4342
36041,tl_2014_36041_roads.zip,1207644.458,1747
36043,tl_2014_36043_roads.zip,3436263.154,5912
36045,tl_2014_36045_roads.zip,4804401.641,9136
36047,tl_2014_36047_roads.zip,2628562.863,13078
36049,tl_2014_36049_roads.zip,2955226.904,3064
36051,tl_2014_36051_roads.zip,1820371.13,2888
36053,tl_2014_36053_roads.zip,3102868.723,5034
36055,tl_2014_36055_roads.zip,6470037.735,19489
36057,tl_2014_36057_roads.zip,2096073.916,3716
36059,tl_2014_36059_roads.zip,7144667.456,37181
36061,tl_2014_36061_roads.zip,902588.1082,5699
36063,tl_2014_36063_roads.zip,2483655.812,5714
36065,tl_2014_36065_roads.zip,5568182.357,11796
36067,tl_2014_36067_roads.zip,5806418.723,16023
36069,tl_2014_36069_roads.zip,2238914.091,4533
36071,tl_2014_36071_roads.zip,5807563.051,18583
36073,tl_2014_36073_roads.zip,949195.8972,1625
36075,tl_2014_36075_roads.zip,3499621.294,6354
36077,tl_2014_36077_roads.zip,3640145.934,6041
36079,tl_2014_36079_roads.zip,1777569.742,5776
36081,tl_2014_36081_roads.zip,3769981.965,21138
36083,tl_2014_36083_roads.zip,3384770.77,8601
36085,tl_2014_36085_roads.zip,1608674.542,9584
36087,tl_2014_36087_roads.zip,2295906.716,9943
36089,tl_2014_36089_roads.zip,7444807.111,12086
36091,tl_2014_36091_roads.zip,4247590.053,11442
36093,tl_2014_36093_roads.zip,1613909.049,4738
36095,tl_2014_36095_roads.zip,2822103.309,4550
36097,tl_2014_36097_roads.zip,1078974.841,1989
36099,tl_2014_36099_roads.zip,1603833.536,3053
36101,tl_2014_36101_roads.zip,6350946.816,10621
36103,tl_2014_36103_roads.zip,15583632.65,68766
36105,tl_2014_36105_roads.zip,4716599.18,12296
36107,tl_2014_36107_roads.zip,1633953.492,2607
36109,tl_2014_36109_roads.zip,2424401.665,3939
36111,tl_2014_36111_roads.zip,5582397.683,15580
36113,tl_2014_36113_roads.zip,2473927.527,5710
36115,tl_2014_36115_roads.zip,2774654.146,4598
36117,tl_2014_36117_roads.zip,1990546.23,3604
36119,tl_2014_36119_roads.zip,6090486.014,27809
36121,tl_2014_36121_roads.zip,1291296.717,1673
36123,tl_2014_36123_roads.zip,1136725.114,1685
37001,tl_2014_37001_roads.zip,3862848.599,12662
37003,tl_2014_37003_roads.zip,2106414.061,5375
37005,tl_2014_37005_roads.zip,1785973.192,4129
37007,tl_2014_37007_roads.zip,2616058.094,5288
37009,tl_2014_37009_roads.zip,2924890.132,5200
37011,tl_2014_37011_roads.zip,1519049.676,4646
37013,tl_2014_37013_roads.zip,3380838.41,5939
37015,tl_2014_37015_roads.zip,1790868.177,1972
37017,tl_2014_37017_roads.zip,2791968.705,4519
37019,tl_2014_37019_roads.zip,4961709.051,13427
37021,tl_2014_37021_roads.zip,6867438.14,28081
37023,tl_2014_37023_roads.zip,3479100.286,10540
37025,tl_2014_37025_roads.zip,3463123.408,10223
37027,tl_2014_37027_roads.zip,3032487.404,9022
37029,tl_2014_37029_roads.zip,814680.9156,1401
37031,tl_2014_37031_roads.zip,2216149.951,6689
37033,tl_2014_37033_roads.zip,1765326.602,2323
37035,tl_2014_37035_roads.zip,4314861.911,14760
37037,tl_2014_37037_roads.zip,3637099.613,6847
37039,tl_2014_37039_roads.zip,3052684.322,10186
37041,tl_2014_37041_roads.zip,839086.5172,1802
37043,tl_2014_37043_roads.zip,1223676.57,2810
37045,tl_2014_37045_roads.zip,4098356.809,10587
37047,tl_2014_37047_roads.zip,4113599.473,6901
37049,tl_2014_37049_roads.zip,3399525.91,8254
37051,tl_2014_37051_roads.zip,5220481.701,15233
37053,tl_2014_37053_roads.zip,1039057.426,2746
37055,tl_2014_37055_roads.zip,1444461.558,5574
37057,tl_2014_37057_roads.zip,5351342.57,18675
